4;1;1;40101010;9123;UNIDAD EDUCATIVA NACIONAL  FRANCISCO GUEDEZ COLMENARES;BARRIO: COROSAL. FRENTE CALLEJÓN LOS ROSALEZ. IZQUIERDA CALLE SN. DERECHA CALLE ROSIO. REFERENCIA PASANDO EL PUENTE
4;1;1;40101011;9270;UNIDAD EDUCATIVA ESTADAL DOLORES MENDOZA DE OSORIO;SECTOR: OJOS DE AGUA. FRENTE AVENIDA PRINCIPAL EL CASTANO. IZQUIERDA CALLE SN. DERECHA CALLE SN. REFERENCIA AL LADO DE LA PASARELA
4;1;1;40101012;9280;ESCUELA BASICA NACIONAL LAS DELICIAS;SECTOR CAMORUCO DERECHA AVENIDA PRINCIPAL EL CASTANO. FRENTE CALLE CAMORUCO. IZQUIERDA BULEVAR EL ZOOLOGICO DIAGONAL AL ZOOLOGICO DE MARACAY EDIFICIO
4;1;1;40101013;9281;UNIDAD EDUCATIVA PRIVADA INTERNACIONAL;URBANIZACIÓN: EL CASTANO. FRENTE AVENIDA EL CASTANO. REFERENCIA 300 METROS DEL ZOOLOGICO
4;1;1;40101014;9282;UNIDAD EDUCATIVA PRIVADA COLEGIO DOCTOR GUSTAVO H MACHADO;SECTOR: EL TORO. FRENTE CALLE PRINCIPAL EL TORO. IZQUIERDA CALLE SEGUNDA CALLE. DERECHA CALLE SN. REFERENCIA DIAGONAL AL TORO
4;1;1;40101021;9283;UNIDAD EDUCATIVA NACIONAL BOLIVARIANA LOS NARAJOS I.;URBANIZACIÓN: LOS NARANJOS. FRENTE CALLE B. IZQUIERDA CALLE RIO MADRE VIEJA. DERECHA CALLE PRINCIPAL LOS NARANJOS. REFERENCIA A 20 METRO DE LA PLAZA LOS NARANJOS
4;1;2;40102001;9620;UNIDAD EDUCATIVA NACIONAL BOLIVARIANA CHORONI;SECTOR: SANTA CLARA. FRENTE CALLE SANTA CLARA. IZQUIERDA CALLE PRINCIPAL CHORONI. REFERENCIA A 2 CUADRAS DE LA PLAZA DE CHORONI
4;1;2;40102002;9630;ESCUELA BASICA OSCAR ENRIQUE ORTEGA PALMA;SECTOR: URACA. FRENTE CARRERA NACIONAL KILOMETRO 33. REFERENCIA VIA CHORONI CASERIO URACA
4;1;2;40102003;9640;CASA DE LA CULTURA CHORONI;SECTOR PUERTO COLOMBIA DERECHA CALLE COLON. IZQUIERDA CALLE UNION. FRENTE CALLE MORILLO AL LADO DE LA PLAZA DE PUERTO COLOMBIA CASA
4;1;3;40103001;8980;CONSERVATORIO DE MUSICA;URBANIZACIÓN: LAS DELICIAS. FRENTE AVENIDA LAS DELICIAS. IZQUIERDA CALLE DOCTOR PEDRO OVALLE. DERECHA CALLE LA FLORESTA. REFERENCIA AL LADO CANCHA  ACUSTICA
4;1;3;40103018;8983;CASA DE LA CULTURA;SECTOR: SANTOS MICHELENA. FRENTE AVENIDA 19DE ABRIL. IZQUIERDA AVENIDA SUCRE. DERECHA CALLE JUNIN. REFERENCIA DIAGONAL AL MUSEO AERONAUTICO DE MARACAY
4;15;1;41501003;11072;ESCUELA BASICA PASTOR RODRIGUEZ MANZO;SECTOR: LA SABANETA. FRENTE AVENIDA PRINCIPAL. REFERENCIA DETRAS DE LA MANGA DE COLEO CAMATAGUA
4;1;3;40103019;8984;SEDE DEL COLEGIO DE PROFESORES DEL ESTADO ARAGUA;URBANIZACIÓN: ARBOLERA. FRENTE AVENIDA PEDRO JOSE OVALLES. IZQUIERDA CALLE ARAGUANEY. DERECHA CALLE LOS SAUSE. REFERENCIA CERCA CEDE 171
4;1;3;40103020;8985;CENTRO DE DESARROLLO INFANTIL ARAGUA;URBANIZACIÓN: SAN JACINTO. FRENTE TRANSVERSAL TERCERA. IZQUIERDA TRANSVERSAL SN. DERECHA TRANSVERSAL SN. REFERENCIA TERCERA TRANSVERSAL URBANIZACION ANIZACION SAN JACINTO MARACAY
4;1;3;40103002;9020;ESCUELA BASICA GREGORIA DIAZ;BARRIO: LOS OLIVOS NUEVO. FRENTE CALLE ALIRIO UGARTE. IZQUIERDA AVENIDA SOUBLETTE. DERECHA CALLE AYACUCHO. REFERENCIA A 50 METROS DE LA FARMACIA LOS OLIVOS
4;1;3;40103003;9021;ESCUELA BASICA JUSTINA GUERRA;BARRIO: LOS OLIVOS VIEJO. FRENTE CALLE SUCRE. IZQUIERDA CALLE LOS TRES MOSQUETERA. DERECHA CALLE BOLIVAR. REFERENCIA DIAGONAL AL CENTO COMERCIAL HIPERJUMBO
4;1;3;40103004;9022;SAPANA;BARRIO: LOS OLIVOS NUEVO. FRENTE CALLE SOUBLETE. IZQUIERDA CALLE AVENIDA LAS DELICIAS. DERECHA CALLEJÓN TELEGRAFISTA. REFERENCIA AL FRENTE DEL LICEO ANDRES BELLO
4;1;3;40103005;9030;LICEO AGUSTIN CODAZZI;SECTOR: CALICANTO. FRENTE AVENIDA SUCRE. IZQUIERDA CALLEJÓN SN. DERECHA AVENIDA JOSE CASANOVA GODOY. REFERENCIA AL LADO CASA DE LA CULTURA
4;1;3;40103006;9032;BIBLIOTECA VIRTUAL;SECTOR SANTOS MICHELENA IZQUIERDA AVENIDA CASANOVA GODOY. FRENTE AVENIDA SUCRE. DERECHA CALLE DE SERVICIO FRENTE A CLINICA CALICANTO EDIFICIO
4;1;3;40103007;9040;UNIDAD EDUCATIVA NACIONAL BOLIVARIANO FELIPE GUEVARA ROJAS;SECTOR CASCO CENTRAL DERECHA AVENIDA BOLIVAR. IZQUIERDA AVENIDA MIRANDA. FRENTE AVENIDA JUNIN FRENTE AL REGISTRO PRINCIPAL DEL ESTADO ARAGUA EDIFICIO
4;1;3;40103008;9090;ESCUELA BASICA VICTOR MANUEL PATIO;URBANIZACIÓN LA BARRACA DERECHA AVENIDA MIRANDA. IZQUIERDA AVENIDA 97. FRENTE CALLE 5 DETRAS DEL AMBULATORIO MARIA TERESA DEL TORO CASA
4;1;3;40103009;9091;PRESCOLAR NACIONAL BOLIVARIANO MARIA TERESA TORO;SECTOR LA BARRACA FRENTE AVENIDA 97. DERECHA CALLE 13. IZQUIERDA CALLE 5 AL LADO DEL AMBULATORIO MARIA TERESA TORO CASA
4;1;3;40103012;9201;HOGAIN ATANACIO GIRARDOT (PARQUE DE EXPOSICION DE FERIAS);SECTOR SAN JACINTO DERECHA AVENIDA INTERCOMUNAL. FRENTE AVENIDA BOLIVAR. IZQUIERDA TRANSVERSAL LA AUTOPISTA CERCA DEL RESTAURANT EL TORITO CASA
4;1;3;40103013;9202;UNIDAD EDUCATIVA NACIONAL  LUIS MARIANO RIVERA;URBANIZACIÓN MONTANA FRESCA FRENTE AVENIDA PRINCIPAL. DERECHA CALLE SIN NOMBRE. IZQUIERDA CALLE SIN NOMBRE SECTOR LOS JABILLOS URBANIZACION  MONTAA FRESCA EDIFICIO
4;1;3;40103014;9214;CICLO BASICO  CARLOS ARRIETA;URBANIZACIÓN: PARQUE ARAGUA. FRENTE CALLE ARAGUA. IZQUIERDA CALLE LOS TRES MOSQUETERO. DERECHA AVENIDA SEGUNDA. REFERENCIA FRENTE AL CAMPO DE BEISBOL DE PARQUE ARAGUA
4;1;3;40103015;9250;ESCUELA BASICA ESTADAL  JULIO MORALES LARA;SECTOR LA BARRACA DERECHA AVENIDA SAN AGUSTIN. IZQUIERDA AVENIDA GUICAIPURO. FRENTE CALLE CINCO AL FRENTE DEL COLEGIO PRIVADO EL SALVADOR CASA
4;1;3;40103016;9260;CICLO BASICO ARAGUA;SECTOR CENTRO DE MARACAY DERECHA AVENIDA MIRANDA. IZQUIERDA AVENIDA BOLIVAR. FRENTE AVENIDA SUCRE AL FRENTE DE LA IGLESIA PARE DE SUFRIR EDIFICIO
4;1;3;40103017;9261;COLEGIO HUMBOLT;SECTOR: CALICANTO. FRENTE AVENIDA SUCRE. IZQUIERDA CALLE SEGUNDA TRANSVERSAR DE CALICANTO. DERECHA CALLE PRIMERA TRANSVERSAR. REFERENCIA FRENTE DEL LICEO AGUSTIN CODAZZI
4;1;3;40103021;9471;ALDEA UNIVERSITARIA ANTONIO JOSE DE SUCRE;SECTOR CASCO CENTRAL FRENTE AVENIDA MIRANDA. DERECHA CALLE MARINO. IZQUIERDA CALLE 5 DE JULIO AL LADO MUEBLERIA SAMY EDIFICIO
4;1;3;40103022;9473;COLEGIO PRIVADO NUESTRA SEÑORA DE LAS MERCEDES DE ARAGUA;BARRIO: LOS OLIVOS VIEJO. FRENTE CALLE ANDRES BELLO. IZQUIERDA CALLE PEREZ ALMALZA. DERECHA CALLE DIEGO DE LOZADA. REFERENCIA 50 METROS DE LA COMISARIA DE LOS OLIVOS NUEVOS
4;1;3;40103023;9474;ESCUELA DE ARTE DRAMATICO SEDE ARAGUA;SECTOR: INDEPENDENCIA. FRENTE AVENIDA BOLIVAR. IZQUIERDA CALLE D. DERECHA CALLE A. REFERENCIA A UNA CUADRA DEL CENTRO COMERCIAL GLOBAL
4;1;4;40104001;9070;GRUPO ESCOLAR JESUS PACHECO ROJAS;SECTOR EL TERMINAL DERECHA AVENIDA CONSTITUCION. FRENTE AVENIDA FUERZAS AREA. IZQUIERDA CALLE SAN JOSE FRENTE AL TERMINAL DE PASAJEROS EDIFICIO
4;1;4;40104019;9072;ESCUELA BASICA NACIONAL BOLIVARIANA MARACAY;URBANIZACIÓN: LAS ACACIAS. FRENTE VEREDA 46. IZQUIERDA VEREDA 67. REFERENCIA A MEDIA CUADRA DE LICEO JOSE LUIS RAMOS
4;1;4;40104020;9073;CENTRO DE EDUCACION DE ADULTOS CACIQUE CHARAIMA;URBANIZACIÓN: LAS ACACIAS. FRENTE CALLE E. DERECHA CALLE EL CANAL. REFERENCIA AL LADO DEL CDI
4;1;4;40104021;9074;ESCUELA BASICA LAS ACACIAS;URBANIZACIÓN: LAS ACACIAS. FRENTE VEREDA 18. IZQUIERDA VEREDA 14. DERECHA VEREDA 12. REFERENCIA 100METROS DE LA AVENIDA  FUERZAS AEREAS
4;1;4;40104003;9120;GRUPO ESCOLAR MIGUEL JOSE SANZ;URBANIZACIÓN: GIRARDOT. FRENTE CALLE C. IZQUIERDA CALLE SIN IDENTIFICAR. DERECHA CALLE SIN IDENTIFICAR. REFERENCIA TERMINAL DE RUTA INTERNA
4;1;4;40104005;9122;ESCUELA BASICA JOSEFINA BRITO;BARRIO 12 DE FEBRERO DERECHA CALLE JOSE LUIS RAMOS. IZQUIERDA CALLE SIMON RODRIGUEZ. FRENTE CALLE EL PROGRESO PIPOLLO EDIFICIO
4;1;4;40104006;9124;PREESCOLAR PIOÑAL;SECTOR: PINONAL. FRENTE CALLE BRICENO MENDEZ. IZQUIERDA AVENIDA CIRCUNVALACION. DERECHA CALLEJÓN RESIDENCIAS. REFERENCIA ACADEMIA DE BOXEO JUAN NAMIAS
4;1;4;40104007;9131;ESCUELA BASICA VENEZUELA;BARRIO SANTA ANA FRENTE AVENIDA LOS CEDROS. DERECHA CALLE SN. IZQUIERDA CALLE ESPANA DIAGONAL A PROCEIN CASA
4;1;4;40104008;9140;ESCUELA BASICA ARAGUA;BARRIO: SAN JOSE. FRENTE CALLE 10. IZQUIERDA CALLE PORTILLITO. DERECHA AVENIDA CONSTITUCION. REFERENCIA DETRAS DEL CONSECIONARIO
4;2;3;40203001;9911;ESCUELA BASICA ROMULO BETANCOURT;SECTOR LA HERRERENA IZQUIERDA CALLE CRISOSTOMO FALCON. FRENTE CALLE 19 DE ABRILL FRENTE A LA CASA COMUNAL LA HERREREÑA EDIFICIO
4;1;4;40104009;9142;CENTRO DE ATENCION INTEGRAL A NIÑOS Y NIÑAS DE LA SEGUNDA INFANCIA DE MARACAY;URBANIZACIÓN: LAS ACACIAS. FRENTE VEREDA 36. IZQUIERDA CALLE E. DERECHA AVENIDA PRINCIPAL DE LAS ACACIAS. REFERENCIA AL LADO DEL BLOQUE 45
4;1;4;40104011;9150;LICEO JOSE LUIS RAMOS;SECTOR LAS ACACIAS IZQUIERDA AVENIDA PRINCIPAL DE LA MARACAYA. FRENTE AVENIDA JOSE LUIS RAMOS. DERECHA PASAJE LA BALLENITA DIAGONAL A LA ESCUELA JACOB PEREZ CARBALLO EDIFICIO
4;1;4;40104013;9230;GRUPO ESCOLAR JESUS HERNANDEZ PRADO;CALLE  ANDRES E BLANCO PIONAL
4;1;4;40104015;9240;ESCUELA GRADUADA SANTOS MICHELENA;BARRIO: SAN JOSE. FRENTE CALLE 10. IZQUIERDA CALLE POTILLITO. DERECHA AVENIDA CONSTITUCION. REFERENCIA AL LADO DEL CONCESIONARIO TOYOMOYA
4;1;4;40104016;9252;ESCUELA GRADUADA JACOB PEREZ CARBALLO;BARRIO: SAN JOSE. FRENTE CALLE 12. IZQUIERDA AVENIDA JOSE LUIS RAMOS. DERECHA CALLE 15. REFERENCIA LA CANTV
4;1;4;40104022;9253;CENTRO JUVENIL PIÑONAL;BARRIO PINONAL IZQUIERDA AVENIDA CIRCUNVALACION. FRENTE CALLE BRICENO MENDEZ. DERECHA CALLEJÓN RESIDENCIAS CERCA DEL PREESCOLAR PIÑONAL CASA
4;1;4;40104023;9265;CASA DE USOS MULTIPLES GUASIMAL;SECTOR: GUASIMAL. FRENTE AVENIDA PRINCIPAL. REFERENCIA AL   LADO  DE  LA  CARPA TRICOLOR
4;1;5;40105001;9210;ESCUELA BASICA JOSE ANTONIO PAEZ;BARRIO: SAN CARLOS. FRENTE CALLE LIBERTAD. IZQUIERDA CALLE LOS PROCERES. DERECHA CALLE EL SAMAN. REFERENCIA DIAGONAL A LA PANADERIA MANO DE DIOS
4;1;5;40105003;9212;ESCUELA BASICA ARNOLDO GABALDON;BARRIO: JOSE GREGORIO HERNANDEZ. FRENTE CALLE BOLIVAR. IZQUIERDA CALLE VARGAS. DERECHA CALLE EL SAMAN. REFERENCIA CUARTELITO SAN CARLOS
4;1;5;40105004;9213;ESCUELA BASICA EDMUNDO ARENCIBIA;BARRIO: LOS COCOS. FRENTE CALLE PRINCIPAL NUMERO 01. IZQUIERDA CALLE LOS COCOS. DERECHA CALLE LOS ROSALES. REFERENCIA CERCA DEL CDI LOS COCOS
4;1;5;40105005;9215;ESCUELA BASICA JULIO PAEZ;BARRIO: SAN LUIS. FRENTE CALLE ARAGUA. REFERENCIA CERCA DE LA PLAZA DE SANLUIS
4;1;5;40105006;9217;ESCUELA BASICA NACIONAL ANA FERNANDEZ RAMIREZ;BARRIO: SAN CARLOS. FRENTE CALLE EL SAMAN. REFERENCIA 300 METROS DE CUARTELITO
4;1;5;40105007;9218;CICLO BASICA ATANACIO GIRARDOT;BARRIO: JOSE GREGORIO HERNANDEZ. FRENTE CALLE EL SAMAN. IZQUIERDA PROLONGACIÓN FUERZAS AREA. DERECHA CALLE TRICOLOR. REFERENCIA FRENTE AL SUPERMERCADO SU BUENA CASA
4;1;5;40105008;9219;ESCUELA BASICA LETICIA MUDARRA DE LOPEZ;BARRIO JOSE GREGORIO IZQUIERDA AVENIDA FUERZAS AEREAS. DERECHA CALLE SANTA ANA. FRENTE CALLE EL SAMAN AL LADO DEL CUARTELITO DE SAN CARLOS EDIFICIO
4;1;5;40105018;9222;UNIDAD EDUCATIVA NACIONAL JOSE MARTI;BARRIO: SAN CARLOS. FRENTE CALLE EL SAMAN. REFERENCIA CALLE EL SAMAN VEREDA 1 SAN CARLOS MARACAY
4;1;5;40105019;9223;UNIDAD EDUCATIVA ESTADAL ENRIQUE VASQUEZ FERMIN;BARRIO LOS COCOS FRENTE AVENIDA 07. IZQUIERDA CALLE SUCRE FINAL AVENIDA LOS COCOS SECTOR LA ESMERALDA MARACAY CASA
4;1;5;40105020;9224;ESCUELA BASICA ESTADAL ANTONIO JOSE DE SUCRE;BARRIO RIO BLANCO II FRENTE CALLE LAS FLORES A 100MTS DEL PASO DEL RIO CASA
4;1;5;40105010;9254;UNIDAD EDUCATIVA NACIONAL  LOS SAMANES;URBANIZACIÓN: LOS SAMANES II. FRENTE CALLE 18. DERECHA AVENIDA ORINCIPAL DE LOS SAMANES. REFERENCIA A 150 METROS DEL TORRERON DE SAN CARLOS
4;1;5;40105011;9255;ESCUELA BASICA SAN RAFAEL;BARRIO SAN RAFAEL DERECHA AVENIDA FUERZAS AREA. FRENTE AVENIDA INTERSAN. IZQUIERDA CALLE 24 DE OCTUBRE CERCA DE SUPERLIDER LOS SAMANES CASA
4;1;5;40105013;9258;CASA USOS MULTIPLES LOS SAMANES;URBANIZACIÓN LOS SAMANES 1 DERECHA AVENIDA PRINCIPAL DE LOS SAMANES. IZQUIERDA CALLE 13. FRENTE CALLE 2 A 300 METROS DEL HOSPITAL LOS SAMANES CASA
4;1;5;40105016;9259;UNIDAD EDUCATIVA COOPERATIVA LAS NIEVES;URBANIZACIÓN LOS SAMANES IZQUIERDA AVENIDA CIRCUNVALACION. FRENTE AVENIDA PRINCIPAL DE LOS SAMANES. DERECHA CALLE 01 A 100 METROS DEL HOSPITAL LOS SAMANES CASA
4;1;5;40105014;9290;JARDIN DE INFANCIA RIO BLANCO I;URBANIZACIÓN RIO BLANCO 1 IZQUIERDA CALLE PRINCIPAL. FRENTE CALLE SUCRE A 50 METROS DEL BAR BUENOS AIRE CASA
4;1;5;40105015;9293;ESCUELA BASICA ISABEL TERESA RANGEL;BARRIO RIO BLANCO 1 IZQUIERDA CALLE FLORIDAD. FRENTE CALLE NUEVA  CASA
4;1;5;40105021;9298;UNIDAD EDUCATIVA PRIVADA DOCTOR LUIS RAZETTI;BARRIO: SAN RAFAEL. FRENTE CALLE BELLA VISTA. IZQUIERDA CALLE RAMOS. DERECHA CALLE FALCON. REFERENCIA FRENTE A LA PASARELA
4;1;5;40105022;9299;PREESCOLAR NACIONAL JOSE GREGORIO HERNANDEZ;BARRIO: JOSE GREGORIO HERNANDEZ. FRENTE CALLE EL SAMAN. IZQUIERDA PROLONGACIÓN FUERZAS AEREAS. DERECHA CALLE TRICOLOR. REFERENCIA AL LADO DEL ANFITEATRO YOLANDA GRANADOS
4;1;5;40105023;9302;PRE-ESCOLAR BOLIVARIANO NACIONAL EDMUNDO ARENCIBIA;BARRIO: LOS COCOS. FRENTE CALLE GUAYANA. IZQUIERDA CALLE FRANCISCO DE MIRANDA. DERECHA CALLE VICTORIA
4;1;5;40105024;9303;UNIDAD EDUCATIVA PRIVADA SANTA MARTA.;URBANIZACIÓN: MATA REDONDA. FRENTE AVENIDA SUR. IZQUIERDA TRANSVERSAL 3. DERECHA TRANSVERSAL 4. REFERENCIA A DOS CUADRAS DE LA LUNCHERIA LA PARADA DEL SABOR
4;1;5;40105025;9304;ESCUELA BASICA NACIONAL SAN PEDRO ALEJANDRINO;SECTOR: SAN PEDRO ALEJANDRINO. FRENTE CALLE ARTURO MICHELENA. IZQUIERDA CALLE BUENOSAIRE. REFERENCIA CALLE ARTURO MICHELENA SIN NUMERO. SECTOR SAN PEDRO ALEJANDRINO. BARRIO RIO BLANCO I.
4;1;6;40106001;9011;ESCUELA BASICA MORAL Y LUCES;BARRIO: LOURDES. FRENTE CALLE INDEPENDENCIA. IZQUIERDA CALLE PRINCIPAL DE SAN IGNACIO. DERECHA CALLE EL SAMAN. REFERENCIA PANADERIA BERMUDEZ
4;1;6;40106018;9013;ESCUELA BASICA NACIONAL ANDRES ELOY BLANCO;SECTOR: ANDRES ELOY BLANCO. FRENTE CALLE JUNIN. IZQUIERDA CALLE PORVENIR. REFERENCIA AL LADO DEL ELEVADO
4;1;6;40106002;9050;ESCUELA BASICA RAFAEL URDANETA;SECTOR CENTRO SUR DERECHA AVENIDA CONTITUCION. FRENTE CALLE SUCRE. IZQUIERDA PASAJE JULIO BRACHO AL LADO DEL ESTADIUM JULIO BRACHO EDIFICIO
4;1;6;40106004;9060;ESCUELA BASICA LUCAS GUILLERMO CASTILLO;BARRIO: SAN IGNACIO. FRENTE AVENIDA PRINCIPAL DE SAN IGNACIO. IZQUIERDA CALLE URBANIZACION  EL CENTRO. DERECHA CALLE EL HIPODROMO. REFERENCIA AL LADO DE CORPOSALUD SAN IGNACIO
4;1;6;40106005;9062;ESCUELA PRIVADA ACADEMUS;URBANIZACIÓN: EL CENTRO. FRENTE AVENIDA VICTORIA. IZQUIERDA CALLE HIPODROMO. DERECHA CALLE ZAMORA. REFERENCIA AL LADO DE LA COMISARIA
4;1;6;40106006;9063;ESCUELA BASICA  PRIVADA VICENTE LECUNA;URBANIZACIÓN: EL HIPODROMO. FRENTE CALLE JUNIN. IZQUIERDA AVENIDA PRINCIPAL DEL HIPODROMO. DERECHA CALLE SAN IGNACIO. REFERENCIA AL LADO DE COLOR TV
4;1;6;40106007;9064;INCE INDUSTRIAL POLIVALENTE;SECTOR: CAMPO ALEGRE. FRENTE CALLE LA PAPELERA. DERECHA AVENIDA BERMUDEZ. REFERENCIA AL LADO DE LA EMPRESA DE TRANSPORTE DE VALORES PANAMERICANO
4;1;6;40106008;9160;CICLO BASICO MANUEL ANTONIO CARREÑO;URBANIZACIÓN: FUNDACION MENDOZA. FRENTE CALLE UNO NUMERO UNO. REFERENCIA DIAGONAL AL CENTRO COMERCIAL DE LA FUNDACION MENDOZA
4;1;6;40106010;9180;CENTRO DE FORMACION INDUSTRIAL MARACAY INCE;SECTOR: ANDRES ELOY BLANCO. FRENTE AVENIDA ARAGUA NUMERO 51. REFERENCIA CERCA DEL CENTRO COMERCIAL MARACAY PLAZA
4;1;6;40106011;9181;UNIDAD EDUCATIVA SIMON BOLIVAR;BARRIO: BOLIVAR 1. FRENTE AVENIDA ARAGUA. IZQUIERDA AVENIDA BERMUDEZ. DERECHA CALLE SIMON RODRIGUEZ. REFERENCIA FRENTE CC MARACAY PLAZA
4;1;6;40106012;9190;ESCUELA BASICA VICTOR LINO GOMEZ;SECTOR: AQULES NAZOA. FRENTE CALLE EL COLEGIO. IZQUIERDA CALLEJÓN PRINCIPAL. REFERENCIA A 150MTS DE LA PLAZA CAMPO ALEGRE
4;1;6;40106013;9191;ESCUELA BASICA MARY DIAZ DE ESPAA;SECTOR: CAMPO ALEGRE UNO. FRENTE CALLE JOSE GREGORIO HERNANDEZ. REFERENCIA FRENTE CASILLA POLICIAL
4;1;6;40106014;9192;UNIDAD EDUCATIVA NACIONAL CREACION CAMPO ALEGRE;SECTOR CAMPO ALEGRE UNO DERECHA CALLE VENEZUELA. IZQUIERDA CALLE JOSE GREGORIO HERNANDEZ. FRENTE CALLE INDEPENDENCIA AL LADO DE LA PLAZA CAMPO ALEGRE EDIFICIO
4;1;6;40106015;9193;PREESCOLAR NACIONAL CAMPO ALEGRE;URBANIZACIÓN: CAMPO ALEGRE UNO. FRENTE CALLE JOSE GREGORIO. REFERENCIA 50 METROS DE LA PLAZA CAMPO ALEGRE
4;1;6;40106016;9251;ESCUELA BASICA JUAN LOVERA;SECTOR: MATA REDONDA. FRENTE CALLE PRINCIPAL MATA REDONDA. REFERENCIA URBANIZACION  LOS SAMANES
4;1;6;40106019;9257;UNIDAD EDUCATIVA PRIVADA INSTITUTO EDUCATIVO EL PRECURSOR;URBANIZACIÓN: EL CENTRO. FRENTE CALLE EL HIPODROMO. IZQUIERDA CALLE ALAS. DERECHA CALLE SAN IGNACIO. REFERENCIA CERCA DE LA TELEVISORA COLOR TV
4;1;6;40106020;9262;CASA DE LOS NIÑOS SIMON CARREÑO RODRIGUEZ;SECTOR: CAMPO ALEGRE UNO. FRENTE CALLE SAN IGNACIO. REFERENCIA DIAGONAL A LA PLAZA CAMPO ALEGRE.
4;1;6;40106021;9263;CENTRO DE EDUCACION INICIAL AQUILES NAZOA;SECTOR: AQUILES NAZOA. FRENTE CALLE BARINA. REFERENCIA 50 METROS DE LA PLAZA CAMPO ALEGRE
